"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT13","WT13_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT15","WT15_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES","WT22","WT22_ATTRIBUTES"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-14","14.76",",,W",,,"0.57",",,W,2400","3.2",",,W,","0.0",",,W,","29","H,,S","43",",,W","25",",,W","   50",",,W","  100",",,W","23.9",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-15","15.21",",,W",,,"0.82",",,W,2400","0.0",",,W,","0.0",",,W,","38","H,,S","47",",,W","33",",,W","   80",",,W","  100",",,W","25.9",",,W","36.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-16","14.09",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","32","H,,S","35",",,W","25",",,W","  280",",,W","  280",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-17","9.84",",,W",,,"0.13",",,W,2400","0.7",",,W,","0.0",",,W,","28","H,,S","34",",,W","25",",,W","  360",",,W","  360",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-18","13.20",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","30","H,,S","38",",,W","25",",,W","  270",",,W","  270",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-19","9.84",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","36","H,,S","45",",,W","29",",,W","  240",",,W","  240",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-20","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","43","H,,S","51",",,W","36",",,W","  220",",,W","  220",",,W","13.0",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-21","6.26",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","47","H,,S","55",",,W","42",",,W","  190",",,W","  180",",,W","18.1",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-22","13.20",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","53","H,,S","64",",,W","50",",,W","  190",",,W","  180",",,W","28.0",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-23","8.50",",,W",,,"0.49",",,W,2400","0.0",",,W,","0.0",",,W,","54","H,,S","57",",,W","43",",,W","  340",",,W","  330",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-24","15.43",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","40","H,,S","43",",,W","27",",,W","  330",",,W","  330",",,W","29.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-25","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","26","H,,S","32",",,W","20",",,W","  330",",,W","  320",",,W","29.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-26","8.50",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","32","H,,S","38",",,W","28",",,W","  270",",,W","  270",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-27","10.96",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","36","H,,S","42",",,W","31",",,W","  260",",,W","  270",",,W","21.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-28","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","41","H,,S","53",",,W","31",",,W","  240",",,W","  240",",,W","23.0",",,W","25.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-29","10.07",",,W",,,"1.18",",,W,2400","0.0",",,W,","0.0",",,W,","44","H,,S","49",",,W","38",",,W","  340",",,W","   90",",,W","25.1",",,W","33.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-30","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","41","H,,S","47",",,W","24",",,W","  330",",,W","  330",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2013-12-31","11.86",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","27","H,,S","34",",,W","21",",,W","  280",",,W","  290",",,W","25.9",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-01","8.95",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","29","H,,S","34",",,W","24",",,W","  280",",,W","  270",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-02","18.12",",,W",,,"0.13",",,W,2400","2.4",",,W,","0.0",",,W,","30","H,,S","33",",,W","19",",,W","   20",",,W","   10",",,W","29.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-03","19.69",",,W",,,"0.22",",,W,2400","5.5",",,W,","7.1",",,W,","16","H,,S","19",",,W","9",",,W","  350",",,W","  350",",,W","33.1",",,W","44.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-04","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,","7.1",",,W,","15","H,,S","31",",,W","3",",,W","  230",",,W","  230",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-05","6.93",",,W",,,"0.10",",,W,2400","0.0","T,,W,","5.9",",,W,","31","H,,S","49",",,W","23",",,W","  140",",,W","  150",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-06","21.03",",,W",,,"0.41",",,W,2400","0.0","T,,W,","1.2",",,W,","46","H,,S","53",",,W","20",",,W","  260",",,W","  260",",,W","38.0",",,W","45.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-07","22.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","15","H,,S","20",",,W","6",",,W","  260",",,W","  290",",,W","38.0",",,W","46.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-08","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","14","H,,S","24",",,W","10",",,W","  290",",,W","  270",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-09","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","26","H,,S","34",",,W","22",",,W","  330",",,W","  330",",,W","15.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-10","3.80",",,W",,,"0.19",",,W,2400","0.1",",,W,","0.0",",,W,","31","H,,S","38",",,W","24",",,W","   50",",,W","  360",",,W","6.9",",,W","8.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-11","16.11",",,W",,,"0.72",",,W,2400","0.0",",,W,","0.0",",,W,","46","H,,S","54",",,W","38",",,W","  180",",,W","  180",",,W","31.1",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-12","14.99",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","47","H,,S","52",",,W","33",",,W","  310",",,W","  280",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-13","12.08",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","40","H,,S","50",",,W","30",",,W","  180",",,W","  200",",,W","25.9",",,W","38.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-14","8.95",",,W",,,"0.55",",,W,2400","0.0",",,W,","0.0",",,W,","46","H,,S","48",",,W","43",",,W","  270",",,W","  260",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-15","4.92",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0",",,W,","40","H,,S","44",",,W","32",",,W","  130",",,W","  270",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-16","6.93",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","40","H,,S","42",",,W","35",",,W","  350",",,W","  150",",,W","16.1",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-17","7.16",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","37","H,,S","45",",,W","28",",,W","  180",",,W","  180",",,W","19.9",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-18","10.74",",,W",,,"0.24",",,W,2400","0.1",",,W,","0.0",",,W,","39","H,,S","42",",,W","28",",,W","  310",",,W","  290",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-19","15.88",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","31","H,,S","38",",,W","26",",,W","  250",",,W","  250",",,W","28.0",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-20","14.99",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","39","H,,S","48",",,W","33",",,W","  270",",,W","  270",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-21","15.88",",,W",,,"0.35",",,W,2400","6.8",",,W,","0.0",",,W,","27","H,,S","33",",,W","13",",,W","  360",",,W","  360",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-22","19.01",",,W",,,"0.01",",,W,2400","0.3",",,W,","7.1",",,W,","13","H,,S","18",",,W","7",",,W","  340",",,W","  330",",,W","32.0",",,W","38.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-23","13.87",",,W",,,"0.00",",,W,2400","0.0",",,W,","7.1",",,W,","14","H,,S","21",",,W","8",",,W","  290",",,W","  290",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-24","17.22",",,W",,,"0.00",",,W,2400","0.0",",,W,","5.9",",,W,","16","H,,S","20",",,W","11",",,W","  220",",,W","  300",",,W","25.1",",,W","31.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-25","20.80",",,W",,,"0.04",",,W,2400","0.8",",,W,","5.1",",,W,","24","H,,S","30",",,W","20",",,W","  210",",,W","  210",",,W","36.9",",,W","44.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-26","16.78",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","5.1",",,W,","22","H,,S","36",",,W","18",",,W","  290",",,W","  310",",,W","32.0",",,W","40.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-27","14.32",",,W",,,"0.00",",,W,2400","0.0",",,W,","3.9",",,W,","35","H,,S","45",",,W","22",",,W","  310",",,W","  260",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-28","9.84",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","1.2",",,W,","20","H,,S","22",",,W","14",",,W","  320",",,W","  310",",,W","23.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-29","13.42",",,W",,,"0.05",",,W,2400","1.0",",,W,","2.0",",,W,","19","H,,S","24",",,W","16",",,W","  270",",,W","  270",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-30","7.83",",,W",,,"0.00",",,W,2400","0.0",",,W,","1.2",",,W,","21","H,,S","28",",,W","14",",,W","  200",",,W","  190",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-01-31","9.40",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0","T,,W,","31","H,,S","43",",,W","25",",,W","  280",",,W","  280",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-01","4.03",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0","T,,W,","36","H,,S","43",",,W","30",",,W","  130",",,W","  130",",,W","10.1",",,W","14.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-02","7.16",",,W",,,"0.00","T,,W,2400","0.0",",,W,","0.0","T,,W,","39","H,,S","52",",,W","30",",,W","  340",",,W","   70",",,W","16.1",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-03","12.08",",,W",,,"1.08",",,W,2400","6.7",",,W,","0.0","T,,W,","38","H,,S","44",",,W","28",",,W","  360",",,W","   10",",,W","18.1",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-04","5.82",",,W",,,"0.00",",,W,2400","0.0",",,W,","5.9",",,W,","29","H,,S","35",",,W","22",",,W","  360",",,W","  360",",,W","14.1",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-05","10.96",",,W",,,"1.20",",,W,2400","2.2",",,W,","7.1",",,W,","32","H,,S","35",",,W","30",",,W","  330",",,W","  330",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-06","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,","5.9",",,W,","29","H,,S","32",",,W","24",",,W","  340",",,W","  340",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-07","13.42",",,W",,,"0.00",",,W,2400","0.0",",,W,","5.1",",,W,","28","H,,S","32",",,W","25",",,W","  270",",,W","  260",",,W","21.0",",,W","28.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-08","8.50",",,W",,,"0.00",",,W,2400","0.0",",,W,","5.1",",,W,","27","H,,S","29",",,W","21",",,W","  280",",,W","  270",",,W","17.0",",,W","23.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-09","8.50",",,W",,,"0.13",",,W,2400","1.5",",,W,","5.1",",,W,","26","H,,S","30",",,W","20",",,W","  260",",,W","  270",",,W","17.0",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-10","15.21",",,W",,,"0.00",",,W,2400","0.0",",,W,","5.9",",,W,","26","H,,S","29",",,W","21",",,W","  320",",,W","  320",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-11","12.53",",,W",,,"0.00",",,W,2400","0.0",",,W,","5.9",",,W,","22","H,,S","25",",,W","16",",,W","  300",",,W","  310",",,W","21.0",",,W","23.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-12","8.05",",,W",,,"0.00",",,W,2400","0.0","T,,W,","5.1",",,W,","19","H,,S","27",",,W","12",",,W","   30",",,W","   30",",,W","17.0",",,W","21.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-13","21.03",",,W",,,"1.27",",,W,2400","5.5",",,W,","7.1",",,W,","31","H,,S","36",",,W","26",",,W","   30",",,W","   30",",,W","36.9",",,W","47.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-14","19.24",",,W",,,"0.13",",,W,2400","1.4",",,W,","9.8",",,W,","36","H,,S","41",",,W","32",",,W","  270",",,W","  260",",,W","36.9",",,W","45.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-15","14.99",",,W",,,"0.11",",,W,2400","1.6",",,W,","9.1",",,W,","34","H,,S","37",",,W","28",",,W","  310",",,W","  310",",,W","31.1",",,W","38.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-16","16.78",",,W",,,"0.00",",,W,2400","0.0",",,W,","9.8",",,W,","27","H,,S","30",",,W","22",",,W","  310",",,W","  320",",,W","32.0",",,W","40.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-17","10.29",",,W",,,"0.00",",,W,2400","0.0",",,W,","9.8",",,W,","24","H,,S","32",",,W","19",",,W","  310",",,W","  320",",,W","31.1",",,W","36.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-18","9.17",",,W",,,"0.15",",,W,2400","1.6",",,W,","9.8",",,W,","32","H,,S","40",",,W","26",",,W","  270",",,W","  270",",,W","23.9",",,W","33.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-19","8.28",",,W",,,"0.31",",,W,2400","0.0",",,W,","7.9",",,W,","36","H,,S","44",",,W","27",",,W","  300",",,W","  290",",,W","18.1",",,W","23.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-20","7.83",",,W",,,"0.02",",,W,2400","0.0",",,W,","5.1",",,W,","39","H,,S","44",",,W","33",",,W","  290",",,W","  310",",,W","19.9",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-21","10.29",",,W",,,"0.14",",,W,2400","0.0",",,W,","3.1",",,W,","40","H,,S","47",",,W","35",",,W","  180",",,W","  180",",,W","28.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-22","11.41",",,W",,,"0.00",",,W,2400","0.0",",,W,","1.2",",,W,","42","H,,S","53",",,W","34",",,W","  240",",,W","  240",",,W","23.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-23","6.71",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0","T,,W,","44","H,,S","55",",,W","35",",,W","  310",",,W","  300",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-24","18.12",",,W",,,"0.02",",,W,2400","0.0",",,W,","0.0",",,W,","40","H,,S","45",",,W","28",",,W","  310",",,W","  310",",,W","31.1",",,W","40.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-25","12.75",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","30","H,,S","35",",,W","26",",,W","  300",",,W","  290",",,W","25.9",",,W","32.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-26","11.63",",,W",,,"0.03",",,W,2400","0.5",",,W,","0.0",",,W,","28","H,,S","33",",,W","20",",,W","  320",",,W","  260",",,W","23.9",",,W","29.1",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-27","14.99",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","25","H,,S","35",",,W","15",",,W","  310",",,W","  310",",,W","32.0",",,W","38.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-02-28","10.51",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","18","H,,S","26",",,W","11",",,W","  330",",,W","  310",",,W","30.0",",,W","36.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-03-01","6.04",",,W",,,"0.00",",,W,2400","0.0",",,W,","0.0",",,W,","26","H,,S","36",",,W","17",",,W","  170",",,W","  190",",,W","13.0",",,W","19.9",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","40.63915","-73.7639","2.7","2014-03-02","7.61",",,W",,,"0.00","T,,W,2400","0.0","T,,W,","0.0",",,W,","36","H,,S","43",",,W","30",",,W","  350",",,W","  340",",,W","16.1",",,W","17.0",",,W",,,,,,,,,,,,,,,,,,,,,,,,,,,,
